工厂编码,物料编码,M+1月预测需求量,M+2月预测需求量,M+3月预测需求量
2012,1297,0.03,0.0,0.0
2013,1000,0.0,0.03,0.0
2013,1001,4.59,4.58,5.11
2013,1002,0.09,0.0,0.13
2013,1003,26.72,26.02,26.11
2013,1004,0.0,0.03,0.0
2013,1005,0.02,0.0,0.0
2013,1006,0.0,0.01,0.0
2013,1007,0.0,0.19,0.0
2013,1008,0.0,0.0,0.0
2013,1009,0.13,0.0,0.04
2013,1010,1.77,1.71,1.49
2013,1011,0.14,0.07,0.0
2013,1012,0.11,0.07,0.0
2013,1013,0.0,0.01,0.0
2013,1014,2.28,1.78,1.97
2013,1015,0.0,0.0,0.02
2013,1016,0.0,0.0,0.01
2013,1017,0.0,0.0,0.1
2013,1018,0.0,0.03,0.0
2013,1019,0.0,0.0,0.09
2013,1020,0.12,0.08,0.0
2013,1021,0.41,0.56,0.41
2013,1022,0.03,0.0,0.0
2013,1023,0.0,0.18,0.03
2013,1024,0.0,0.05,0.12
2013,1025,0.1,0.06,0.1
2013,1026,0.04,0.0,0.0
2013,1027,2.43,2.22,2.02
2013,1028,0.11,0.0,0.0
2013,1029,10.81,10.62,10.64
2013,1030,0.01,0.09,0.0
2013,1031,38.93,38.84,39.49
2013,1032,0.0,0.0,0.01
2013,1033,0.09,0.0,0.04
2013,1034,20.06,20.15,20.75
2013,1035,0.11,0.0,0.0
2013,1036,0.0,0.11,0.0
2013,1037,16.26,15.76,15.93
2013,1038,10.28,10.17,10.13
2013,1039,0.13,0.0,0.08
2013,1040,1.84,1.79,1.76
2013,1041,0.0,0.0,0.0
2013,1042,8.09,8.12,8.03
2013,1043,0.07,0.0,0.0
2013,1044,6.3,6.09,6.24
2013,1045,3.31,3.21,3.03
2013,1046,0.0,0.0,0.0
2013,1047,0.26,0.19,0.04
2013,1048,0.0,0.01,0.02
2013,1049,0.5,0.11,0.41
2013,1050,0.0,0.0,0.0
2013,1051,10.84,10.24,10.67
2013,1052,5.98,6.34,5.83
2013,1053,0.21,0.4,0.52
2013,1054,44.3,42.54,40.23
2013,1055,0.08,0.09,0.08
2013,1056,0.18,0.0,0.01
2013,1057,0.02,0.1,0.0
2013,1058,0.0,0.0,0.0
2013,1059,0.0,0.06,0.04
2013,1060,0.0,0.03,0.0
2013,1061,2.25,1.85,1.22
2013,1062,0.0,0.0,0.07
2013,1063,0.0,0.07,0.17
2013,1064,0.0,0.05,0.09
2013,1065,0.0,0.0,0.0
2013,1066,0.0,0.0,0.0
2013,1067,0.83,0.58,0.34
2013,1068,0.0,0.0,0.0
2013,1069,0.05,0.03,0.0
2013,1070,0.0,0.02,0.08
2013,1071,0.1,0.05,0.15
2013,1072,0.12,0.05,0.0
2013,1073,0.11,0.0,0.02
2013,1074,17.84,16.8,15.34
2013,1075,0.08,0.04,0.05
2013,1076,0.0,0.09,0.15
2013,1077,8.47,8.33,8.35
2013,1078,0.0,0.0,0.0
2013,1079,0.0,0.0,0.0
2013,1080,0.12,0.0,0.13
2013,1081,0.0,0.0,0.0
2013,1082,0.05,0.0,0.0
2013,1083,0.0,0.0,0.0
2013,1084,0.0,0.0,0.0
2013,1085,0.0,0.03,0.02
2013,1086,0.02,0.09,0.18
2013,1087,0.0,0.02,0.0
2013,1088,0.0,0.03,0.12
2013,1089,0.0,0.0,0.0
2013,1090,0.0,0.0,0.06
2013,1091,28.95,28.45,27.85
2013,1092,0.0,0.05,0.03
2013,1093,0.0,0.0,0.0
2013,1094,0.0,0.02,0.0
2013,1095,0.0,0.0,0.0
2013,1096,0.08,0.11,0.11
2013,1097,0.0,0.0,0.0
2013,1098,0.0,0.0,0.23
2013,1099,0.1,0.0,0.08
2013,1100,0.0,0.0,0.0
2013,1101,0.0,0.08,0.21
2013,1102,0.0,0.0,0.0
2013,1103,0.11,0.0,0.04
2013,1104,0.0,0.07,0.09
2013,1105,0.0,0.0,0.0
2013,1106,0.0,0.0,0.0
2013,1107,0.0,0.09,0.14
2013,1108,0.02,0.0,0.04
2013,1109,0.1,0.0,0.19
2013,1110,0.0,0.15,0.0
2013,1111,0.14,0.0,0.0
2013,1112,0.0,0.01,0.18
2013,1113,0.0,0.0,0.0
2013,1114,0.0,0.12,0.0
2013,1115,0.06,0.14,0.0
2013,1116,0.0,0.0,0.06
2013,1117,0.04,0.17,0.0
2013,1118,0.07,0.15,0.0
2013,1119,0.05,0.0,0.0
2013,1120,0.01,0.0,0.0
2013,1121,0.07,0.0,0.0
2013,1122,0.0,0.0,0.09
2013,1123,0.13,0.0,0.06
2013,1124,0.06,0.07,0.02
2013,1125,0.0,0.08,0.0
2013,1126,0.04,0.0,0.02
2013,1127,0.07,0.0,0.1
2013,1128,0.09,0.17,0.0
2013,1129,0.0,0.0,0.12
2013,1130,0.0,0.04,0.0
2013,1131,0.11,0.0,0.14
2013,1132,0.0,0.04,0.0
2013,1133,0.01,0.0,0.04
2013,1134,0.1,0.0,0.05
2013,1135,0.01,0.0,0.0
2013,1136,0.18,0.01,0.1
2013,1137,0.0,0.03,0.02
2013,1138,0.0,0.06,0.0
2013,1139,0.0,0.11,0.16
2013,1140,0.09,0.1,0.08
2013,1141,0.13,0.0,0.12
2013,1142,0.0,0.0,0.08
2013,1143,12.04,11.43,11.21
2013,1144,21.14,21.85,21.18
2013,1145,47.05,47.36,46.19
2013,1146,15.3,15.28,15.22
2013,1147,0.82,1.24,1.21
2013,1148,0.09,0.02,0.05
2013,1149,0.0,0.07,0.06
2013,1150,0.72,0.77,1.54
2013,1151,0.69,0.94,1.44
2013,1152,0.08,0.0,0.0
2013,1153,0.23,0.02,0.11
2013,1154,6.37,6.37,6.6
2013,1155,0.0,0.0,0.0
2013,1156,7.14,7.21,7.09
2013,1157,0.1,0.09,0.0
2013,1158,0.0,0.0,0.05
2013,1159,0.0,0.11,0.0
2013,1160,0.3,0.17,0.1
2013,1161,0.0,0.06,0.0
2013,1162,0.0,0.0,0.0
2013,1163,0.0,0.0,0.13
2013,1164,0.04,0.0,0.0
2013,1165,0.0,0.01,0.01
2013,1166,0.1,0.0,0.02
2013,1167,0.1,0.0,0.14
2013,1168,0.0,0.14,0.09
2013,1169,0.08,0.18,0.18
2013,1170,0.0,0.04,0.03
2013,1171,0.0,0.01,0.18
2013,1172,0.01,0.06,0.0
2013,1173,0.0,0.0,0.0
2013,1174,0.0,0.04,0.02
2013,1175,0.0,0.02,0.0
2013,1176,0.0,0.11,0.11
2013,1177,0.05,0.0,0.0
2013,1178,0.0,0.11,0.0
2013,1179,0.11,0.0,0.0
2013,1180,0.03,0.0,0.03
2013,1181,0.0,0.13,0.0
2013,1182,0.0,0.0,0.03
2013,1183,0.48,1.29,1.25
2013,1184,10.64,10.9,10.36
2013,1185,1.74,1.84,2.44
2013,1186,42.13,42.38,41.21
2013,1187,0.38,0.32,0.45
2013,1188,0.0,0.07,0.0
2013,1189,0.0,0.09,0.13
2013,1190,0.0,0.0,0.12
2013,1191,0.08,0.04,0.0
2013,1192,0.03,0.07,0.04
2013,1193,0.18,0.05,0.18
2013,1194,0.0,0.01,0.0
2013,1195,0.17,0.08,0.15
2013,1196,0.0,0.09,0.13
2013,1197,0.01,0.2,0.26
2013,1198,0.1,0.51,0.16
2013,1199,0.0,0.07,0.0
2013,1200,0.06,0.37,0.19
2013,1201,0.0,0.0,0.03
2013,1202,0.03,0.0,0.17
2013,1203,0.0,0.0,0.03
2013,1204,0.04,0.21,0.0
2013,1205,0.06,0.06,0.0
2013,1206,0.0,0.04,0.0
2013,1207,0.02,0.0,0.0
2013,1208,2.7,2.8,2.49
2013,1209,0.09,0.09,0.05
2013,1210,10.31,12.09,11.39
2013,1211,0.0,0.04,0.0
2013,1212,0.0,0.04,0.15
2013,1213,0.23,0.12,0.16
2013,1214,2.37,2.46,2.34
2013,1215,1.23,1.09,0.66
2013,1216,0.21,0.57,0.91
2013,1217,0.06,0.0,0.2
2013,1218,0.0,0.07,0.04
2013,1219,0.12,0.26,0.0
2013,1220,0.0,0.0,0.0
2013,1221,0.09,0.0,0.0
2013,1222,3.37,3.5,3.32
2013,1223,0.07,0.1,0.05
2013,1224,0.02,0.1,0.0
2013,1225,0.0,0.0,0.02
2013,1226,0.02,0.11,0.0
2013,1227,0.0,0.13,0.09
2013,1228,0.0,0.0,0.03
2013,1229,0.02,0.06,0.0
2013,1230,0.06,0.0,0.0
2013,1231,0.06,0.08,0.09
2013,1232,0.11,0.11,0.0
2013,1233,0.0,0.0,0.0
2013,1234,0.03,0.0,0.0
2013,1235,0.0,0.0,0.02
2013,1236,0.0,0.05,0.0
2013,1237,0.07,0.0,0.0
2013,1238,0.09,0.1,0.0
2013,1239,0.37,1.09,1.01
2013,1240,0.26,0.0,0.0
2013,1241,0.47,0.08,0.05
2013,1242,0.23,0.0,0.27
2013,1243,0.06,0.25,0.0
2013,1244,0.02,0.0,0.0
2013,1245,0.08,0.0,0.05
2013,1246,0.0,0.06,0.0
2013,1247,0.0,0.0,0.0
2013,1248,0.0,0.06,0.24
2013,1249,0.04,0.0,0.02
2013,1250,0.0,0.0,0.02
2013,1251,0.19,0.0,0.0
2013,1252,0.06,0.41,0.53
2013,1253,0.0,0.0,0.0
2013,1254,0.04,0.0,0.01
2013,1255,0.0,0.18,0.0
2013,1256,0.0,0.19,0.0
2013,1257,0.03,0.01,0.0
2013,1258,0.0,0.0,0.0
2013,1259,0.07,0.0,0.12
2013,1260,0.01,0.01,0.02
2013,1261,0.0,0.0,0.06
2013,1262,0.0,0.06,0.03
2013,1263,0.03,0.0,0.0
2013,1264,0.0,0.02,0.0
2013,1265,0.01,0.02,0.0
2013,1266,0.11,0.07,0.12
2013,1267,0.12,0.0,0.0
2013,1268,0.0,0.0,0.0
2013,1269,0.0,0.0,0.0
2013,1270,0.0,0.14,0.0
2013,1271,0.09,0.03,0.1
2013,1272,0.0,0.0,0.09
2013,1273,0.0,0.06,0.15
2013,1274,0.0,0.07,0.0
2013,1275,0.06,0.0,0.0
2013,1276,0.07,0.0,0.0
2013,1277,0.35,0.0,0.0
2013,1278,0.0,0.0,0.07
2013,1279,0.15,0.06,0.13
2013,1280,0.15,0.01,0.04
2013,1281,0.0,0.0,0.04
2013,1282,0.08,0.0,0.0
2013,1283,0.0,0.0,0.11
2013,1284,0.0,0.05,0.0
2013,1285,0.0,0.0,0.0
2013,1286,0.0,0.0,0.03
2013,1287,0.01,0.0,0.04
2013,1288,0.0,0.14,0.0
2013,1289,0.03,0.0,0.06
2013,1290,0.07,0.04,0.07
2013,1291,0.0,0.0,0.02
2013,1292,0.0,0.09,0.0
2013,1293,0.1,0.0,0.12
2013,1294,0.07,0.0,0.0
2013,1295,0.01,0.0,0.0
2013,1296,0.0,0.0,0.03
2013,1297,0.14,0.0,0.0
2014,1000,0.0,0.0,0.0
2014,1001,0.05,0.04,0.05
2014,1002,0.0,0.0,0.0
2014,1003,0.29,0.3,0.31
2014,1004,0.0,0.0,0.0
2014,1005,0.0,0.01,0.0
2014,1006,0.0,0.0,0.01
2014,1007,0.0,0.0,0.0
2014,1008,0.0,0.0,0.0
2014,1009,0.0,0.0,0.0
2014,1010,0.01,0.01,0.01
2014,1011,0.0,0.0,0.01
2014,1012,0.0,0.0,0.0
2014,1013,0.0,0.0,0.0
2014,1014,0.0,0.0,0.0
2014,1015,0.0,0.01,0.0
2014,1016,0.0,0.02,0.01
2014,1017,0.0,0.0,0.0
2014,1018,0.01,0.01,0.0
2014,1019,0.0,0.0,0.0
2014,1020,0.0,0.0,0.0
2014,1021,0.0,0.0,0.0
2014,1022,0.0,0.0,0.0
2014,1023,0.0,0.0,0.0
2014,1024,0.0,0.0,0.0
2014,1025,0.0,0.0,0.0
2014,1026,0.0,0.0,0.0
2014,1027,0.1,0.09,0.12
2014,1028,0.0,0.0,0.0
2014,1029,0.26,0.27,0.24
2014,1030,0.0,0.0,0.0
2014,1031,1.05,1.07,1.1
2014,1032,0.0,0.0,0.0
2014,1033,0.0,0.0,0.0
2014,1034,0.4,0.43,0.44
2014,1035,0.0,0.0,0.0
2014,1036,0.0,0.0,0.0
2014,1037,0.64,0.68,0.64
2014,1038,0.38,0.37,0.39
2014,1039,0.0,0.0,0.0
2014,1040,0.09,0.11,0.1
2014,1041,0.01,0.0,0.0
2014,1042,0.31,0.28,0.31
2014,1043,0.0,0.01,0.0
2014,1044,0.28,0.25,0.25
2014,1045,0.0,0.0,0.0
2014,1046,0.0,0.01,0.0
2014,1047,0.0,0.0,0.0
2014,1048,0.0,0.0,0.0
2014,1049,0.0,0.0,0.01
2014,1050,0.0,0.0,0.0
2014,1051,0.36,0.36,0.34
2014,1052,0.0,0.0,0.0
2014,1053,0.2,0.19,0.23
2014,1054,1.27,1.28,1.29
2014,1055,0.01,0.0,0.0
2014,1056,0.0,0.0,0.01
2014,1057,0.0,0.0,0.01
2014,1058,0.01,0.0,0.01
2014,1059,0.0,0.0,0.0
2014,1060,0.0,0.0,0.0
2014,1061,0.29,0.32,0.33
2014,1062,0.0,0.01,0.0
2014,1063,0.0,0.0,0.0
2014,1064,0.0,0.01,0.0
2014,1065,0.0,0.0,0.0
2014,1066,0.0,0.0,0.0
2014,1067,0.0,0.0,0.0
2014,1068,0.0,0.0,0.0
2014,1069,0.0,0.0,0.0
2014,1070,0.0,0.0,0.0
2014,1071,0.0,0.0,0.0
2014,1072,0.0,0.0,0.0
2014,1073,0.0,0.0,0.0
2014,1074,0.04,0.01,0.02
2014,1075,0.0,0.0,0.0
2014,1076,0.0,0.0,0.0
2014,1077,0.0,0.0,0.01
2014,1078,0.0,0.0,0.0
2014,1079,0.0,0.0,0.0
2014,1080,0.0,0.0,0.01
2014,1081,0.0,0.0,0.0
2014,1082,0.0,0.01,0.0
2014,1083,0.0,0.0,0.0
2014,1084,0.0,0.0,0.0
2014,1085,0.0,0.0,0.0
2014,1086,0.01,0.01,0.0
2014,1087,0.0,0.0,0.0
2014,1088,0.01,0.0,0.0
2014,1089,0.0,0.0,0.0
2014,1090,0.0,0.0,0.0
2014,1091,0.4,0.43,0.43
2014,1092,0.0,0.0,0.0
2014,1093,0.0,0.0,0.0
2014,1094,0.0,0.0,0.01
2014,1095,0.0,0.01,0.0
2014,1096,0.01,0.01,0.01
2014,1097,0.0,0.0,0.0
2014,1098,0.01,0.0,0.0
2014,1099,0.01,0.0,0.0
2014,1100,0.0,0.0,0.0
2014,1101,0.0,0.0,0.0
2014,1102,0.0,0.01,0.0
2014,1103,0.0,0.0,0.01
2014,1104,0.01,0.02,0.02
2014,1105,0.0,0.0,0.0
2014,1106,0.0,0.0,0.0
2014,1107,0.0,0.0,0.0
2014,1108,0.01,0.0,0.0
2014,1109,0.0,0.01,0.0
2014,1110,0.0,0.0,0.0
2014,1111,0.0,0.0,0.0
2014,1112,0.0,0.01,0.0
2014,1113,0.01,0.0,0.0
2014,1114,0.0,0.0,0.0
2014,1115,0.0,0.0,0.0
2014,1116,0.0,0.0,0.01
2014,1117,0.0,0.01,0.0
2014,1118,0.0,0.0,0.01
2014,1119,0.0,0.0,0.0
2014,1120,0.0,0.0,0.0
2014,1121,0.0,0.01,0.01
2014,1122,0.0,0.0,0.0
2014,1123,0.01,0.0,0.0
2014,1124,0.0,0.01,0.0
2014,1125,0.02,0.0,0.01
2014,1126,0.0,0.0,0.0
2014,1127,0.0,0.0,0.0
2014,1128,0.0,0.01,0.01
2014,1129,0.0,0.01,0.01
2014,1130,0.0,0.01,0.0
2014,1131,0.01,0.0,0.0
2014,1132,0.01,0.0,0.01
2014,1133,0.0,0.01,0.0
2014,1134,0.0,0.0,0.0
2014,1135,0.0,0.01,0.01
2014,1136,0.0,0.01,0.0
2014,1137,0.0,0.0,0.01
2014,1138,0.0,0.0,0.0
2014,1139,0.0,0.0,0.0
2014,1140,0.0,0.01,0.0
2014,1141,0.0,0.0,0.0
2014,1142,0.01,0.0,0.0
2014,1143,0.02,0.0,0.0
2014,1144,0.04,0.04,0.04
2014,1145,0.11,0.1,0.11
2014,1146,0.02,0.02,0.03
2014,1147,0.0,0.0,0.0
2014,1148,0.0,0.0,0.0
2014,1149,0.0,0.01,0.0
2014,1150,0.0,0.0,0.0
2014,1151,0.01,0.01,0.0
2014,1152,0.01,0.0,0.01
2014,1153,0.01,0.0,0.0
2014,1154,0.01,0.01,0.0
2014,1155,0.0,0.0,0.0
2014,1156,0.0,0.01,0.01
2014,1157,0.02,0.0,0.0
2014,1158,0.01,0.0,0.0
2014,1159,0.02,0.01,0.0
2014,1160,0.0,0.0,0.0
2014,1161,0.01,0.0,0.01
2014,1162,0.01,0.01,0.02
2014,1163,0.0,0.0,0.0
2014,1164,0.01,0.01,0.01
2014,1165,0.01,0.01,0.0
2014,1166,0.01,0.02,0.01
2014,1167,0.02,0.02,0.02
2014,1168,0.02,0.01,0.01
2014,1169,0.02,0.01,0.02
2014,1170,0.0,0.0,0.0
2014,1171,0.01,0.02,0.01
2014,1172,0.01,0.0,0.0
2014,1173,0.0,0.0,0.01
2014,1174,0.0,0.0,0.0
2014,1175,0.0,0.01,0.0
2014,1176,0.0,0.0,0.0
2014,1177,0.0,0.0,0.0
2014,1178,0.0,0.0,0.01
2014,1179,0.01,0.0,0.0
2014,1180,0.0,0.0,0.0
2014,1181,0.0,0.0,0.0
2014,1182,0.0,0.0,0.0
2014,1183,0.0,0.01,0.0
2014,1184,0.01,0.0,0.01
2014,1185,0.0,0.0,0.0
2014,1186,0.09,0.09,0.08
2014,1187,0.01,0.0,0.0
2014,1188,0.01,0.0,0.0
2014,1189,0.02,0.0,0.0
2014,1190,0.0,0.0,0.0
2014,1191,0.0,0.0,0.0
2014,1192,0.0,0.0,0.0
2014,1193,0.0,0.0,0.0
2014,1194,0.0,0.01,0.0
2014,1195,0.0,0.0,0.0
2014,1196,0.0,0.0,0.0
2014,1197,0.0,0.0,0.0
2014,1198,0.01,0.0,0.0
2014,1199,0.0,0.0,0.0
2014,1200,0.0,0.01,0.0
2014,1201,0.01,0.0,0.01
2014,1202,0.0,0.0,0.0
2014,1203,0.0,0.0,0.0
2014,1204,0.0,0.0,0.0
2014,1205,0.0,0.0,0.0
2014,1206,0.02,0.0,0.01
2014,1207,0.01,0.0,0.01
2014,1208,0.01,0.0,0.0
2014,1209,0.01,0.0,0.0
2014,1210,0.02,0.02,0.03
2014,1211,0.0,0.0,0.0
2014,1212,0.01,0.0,0.0
2014,1213,0.0,0.0,0.0
2014,1214,0.0,0.0,0.0
2014,1215,0.0,0.0,0.0
2014,1216,0.0,0.0,0.0
2014,1217,0.0,0.01,0.0
2014,1218,0.0,0.0,0.0
2014,1219,0.01,0.0,0.0
2014,1220,0.01,0.0,0.0
2014,1221,0.0,0.0,0.01
2014,1222,0.0,0.0,0.0
2014,1223,0.0,0.0,0.0
2014,1224,0.0,0.01,0.0
2014,1225,0.0,0.0,0.0
2014,1226,0.01,0.0,0.0
2014,1227,0.0,0.0,0.0
2014,1228,0.0,0.0,0.0
2014,1229,0.0,0.0,0.01
2014,1230,0.0,0.0,0.0
2014,1231,0.0,0.0,0.01
2014,1232,0.01,0.0,0.0
2014,1233,0.0,0.01,0.01
2014,1234,0.01,0.0,0.01
2014,1235,0.0,0.0,0.01
2014,1236,0.01,0.01,0.0
2014,1237,0.0,0.01,0.01
2014,1238,0.0,0.0,0.0
2014,1239,0.01,0.0,0.0
2014,1240,0.0,0.0,0.0
2014,1241,0.0,0.0,0.01
2014,1242,0.0,0.0,0.0
2014,1243,0.0,0.0,0.0
2014,1244,0.0,0.01,0.0
2014,1245,0.0,0.0,0.0
2014,1246,0.0,0.0,0.0
2014,1247,0.0,0.0,0.0
2014,1248,0.0,0.0,0.0
2014,1249,0.01,0.01,0.0
2014,1250,0.0,0.01,0.01
2014,1251,0.0,0.0,0.01
2014,1252,0.0,0.0,0.02
2014,1253,0.0,0.02,0.0
2014,1254,0.0,0.01,0.0
2014,1255,0.01,0.0,0.0
2014,1256,0.0,0.0,0.0
2014,1257,0.0,0.0,0.0
2014,1258,0.01,0.0,0.0
2014,1259,0.01,0.0,0.01
2014,1260,0.01,0.0,0.0
2014,1261,0.0,0.0,0.0
2014,1262,0.0,0.01,0.0
2014,1263,0.0,0.0,0.01
2014,1264,0.0,0.0,0.0
2014,1265,0.0,0.0,0.0
2014,1266,0.0,0.0,0.0
2014,1267,0.01,0.0,0.0
2014,1268,0.0,0.0,0.0
2014,1269,0.0,0.0,0.0
2014,1270,0.01,0.0,0.0
2014,1271,0.0,0.0,0.0
2014,1272,0.0,0.0,0.01
2014,1273,0.0,0.01,0.0
2014,1274,0.01,0.0,0.0
2014,1275,0.0,0.0,0.01
2014,1276,0.0,0.0,0.0
2014,1277,0.0,0.0,0.0
2014,1278,0.0,0.0,0.01
2014,1279,0.0,0.0,0.01
2014,1280,0.0,0.0,0.0
2014,1281,0.0,0.0,0.0
2014,1282,0.0,0.0,0.0
2014,1283,0.01,0.0,0.01
2014,1284,0.0,0.0,0.0
2014,1285,0.0,0.0,0.0
2014,1286,0.01,0.0,0.0
2014,1287,0.0,0.0,0.0
2014,1288,0.0,0.0,0.0
2014,1289,0.0,0.0,0.0
2014,1290,0.0,0.0,0.0
2014,1291,0.0,0.0,0.01
2014,1292,0.0,0.0,0.0
2014,1293,0.0,0.01,0.01
2014,1294,0.01,0.0,0.01
2014,1295,0.0,0.01,0.0
2014,1296,0.0,0.0,0.0
2014,1297,0.0,0.0,0.0
2015,1000,0.06,0.11,0.05
2015,1001,2.55,2.6,2.7
2015,1002,0.02,0.02,0.0
2015,1003,12.92,13.27,13.25
2015,1004,0.0,0.03,0.02
2015,1005,0.0,0.01,0.0
2015,1006,0.02,0.0,0.0
2015,1007,0.03,0.02,0.05
2015,1008,0.0,0.03,0.03
2015,1009,0.08,0.0,0.0
2015,1010,1.41,1.37,1.2
2015,1011,0.0,0.04,0.0
2015,1012,0.46,0.4,0.37
2015,1013,0.01,0.0,0.0
2015,1014,0.2,0.2,0.27
2015,1015,0.0,0.0,0.0
2015,1016,0.0,0.04,0.0
2015,1017,0.05,0.0,0.03
2015,1018,0.01,0.04,0.0
2015,1019,0.0,0.0,0.03
2015,1020,0.0,0.02,0.0
2015,1021,0.0,0.01,0.03
2015,1022,0.01,0.0,0.04
2015,1023,0.0,0.0,0.0
2015,1024,0.0,0.04,0.03
2015,1025,0.0,0.03,0.0
2015,1026,0.02,0.02,0.0
2015,1027,1.71,1.67,1.7
2015,1028,0.02,0.0,0.0
2015,1029,8.42,8.25,7.55
2015,1030,0.0,0.01,0.01
2015,1031,42.82,44.04,44.5
2015,1032,0.0,0.01,0.0
2015,1033,0.09,0.04,0.06
2015,1034,16.62,17.05,16.82
2015,1035,0.0,0.03,0.0
2015,1036,0.0,0.04,0.0
2015,1037,25.51,25.92,25.48
2015,1038,13.3,13.43,13.5
2015,1039,0.04,0.0,0.0
2015,1040,1.87,1.93,1.89
2015,1041,0.02,0.0,0.04
2015,1042,9.73,10.01,10.0
2015,1043,0.04,0.0,0.0
2015,1044,7.29,7.1,7.15
2015,1045,0.4,0.31,0.29
2015,1046,0.01,0.0,0.0
2015,1047,0.0,0.01,0.0
2015,1048,0.16,0.21,0.22
2015,1049,0.0,0.0,0.0
2015,1050,0.0,0.0,0.0
2015,1051,11.32,11.29,11.23
2015,1052,0.86,0.84,0.86
2015,1053,6.75,7.02,6.93
2015,1054,52.0,52.97,52.71
2015,1055,0.0,0.04,0.0
2015,1056,0.09,0.0,0.0
2015,1057,0.0,0.03,0.02
2015,1058,0.01,0.02,0.02
2015,1059,0.01,0.03,0.04
2015,1060,0.02,0.04,0.13
2015,1061,17.97,18.69,18.15
2015,1062,0.06,0.04,0.0
2015,1063,0.06,0.0,0.06
2015,1064,0.02,0.01,0.03
2015,1065,0.0,0.0,0.0
2015,1066,0.0,0.02,0.11
2015,1067,0.03,0.07,0.0
2015,1068,0.02,0.07,0.04
2015,1069,0.0,0.04,0.01
2015,1070,0.0,0.0,0.05
2015,1071,0.01,0.0,0.09
2015,1072,0.0,0.0,0.0
2015,1073,0.0,0.05,0.01
2015,1074,2.9,2.73,2.52
2015,1075,0.0,0.04,0.03
2015,1076,0.0,0.02,0.0
2015,1077,1.3,1.25,1.32
2015,1078,0.0,0.0,0.03
2015,1079,0.0,0.0,0.0
2015,1080,0.0,0.0,0.05
2015,1081,0.0,0.0,0.0
2015,1082,0.04,0.0,0.0
2015,1083,0.05,0.0,0.0
2015,1084,0.04,0.0,0.03
2015,1085,0.0,0.0,0.02
2015,1086,0.11,0.03,0.04
2015,1087,0.0,0.01,0.03
2015,1088,0.0,0.0,0.0
2015,1089,0.02,0.06,0.0
2015,1090,0.03,0.0,0.0
2015,1091,20.65,21.64,20.63
2015,1092,0.05,0.01,0.0
2015,1093,0.0,0.0,0.0
2015,1094,0.02,0.04,0.0
2015,1095,0.02,0.0,0.0
2015,1096,0.0,0.02,0.01
2015,1097,0.0,0.0,0.0
2015,1098,0.0,0.0,0.09
2015,1099,0.0,0.01,0.0
2015,1100,0.0,0.03,0.04
2015,1101,0.03,0.08,0.0
2015,1102,0.1,0.0,0.0
2015,1103,0.0,0.0,0.01
2015,1104,0.07,0.09,0.08
2015,1105,0.0,0.02,0.0
2015,1106,0.0,0.0,0.0
2015,1107,0.05,0.0,0.0
2015,1108,0.05,0.0,0.0
2015,1109,0.0,0.0,0.0
2015,1110,0.02,0.0,0.0
2015,1111,0.0,0.07,0.01
2015,1112,0.0,0.13,0.0
2015,1113,0.0,0.04,0.0
2015,1114,0.0,0.0,0.03
2015,1115,0.0,0.0,0.0
2015,1116,0.0,0.01,0.02
2015,1117,0.0,0.0,0.0
2015,1118,0.0,0.0,0.0
2015,1119,0.03,0.0,0.01
2015,1120,0.0,0.02,0.0
2015,1121,0.02,0.02,0.01
2015,1122,0.0,0.0,0.0
2015,1123,0.0,0.0,0.04
2015,1124,0.0,0.0,0.06
2015,1125,0.01,0.0,0.0
2015,1126,0.0,0.03,0.01
2015,1127,0.04,0.02,0.02
2015,1128,0.0,0.07,0.04
2015,1129,0.0,0.0,0.02
2015,1130,0.0,0.03,0.06
2015,1131,0.0,0.0,0.01
2015,1132,0.04,0.08,0.0
2015,1133,0.0,0.0,0.0
2015,1134,0.0,0.0,0.0
2015,1135,0.05,0.0,0.06
2015,1136,0.02,0.0,0.0
2015,1137,0.01,0.0,0.0
2015,1138,0.0,0.02,0.0
2015,1139,0.0,0.06,0.02
2015,1140,0.05,0.01,0.09
2015,1141,0.0,0.0,0.0
2015,1142,0.0,0.02,0.03
2015,1143,2.05,2.02,1.84
2015,1144,3.56,3.69,3.68
2015,1145,8.36,8.3,8.27
2015,1146,2.56,2.51,2.6
2015,1147,0.0,0.0,0.0
2015,1148,0.01,0.0,0.13
2015,1149,0.02,0.04,0.04
2015,1150,0.0,0.0,0.0
2015,1151,0.02,0.0,0.09
2015,1152,0.04,0.02,0.0
2015,1153,0.02,0.0,0.02
2015,1154,0.75,0.87,0.73
2015,1155,0.0,0.0,0.05
2015,1156,0.98,0.84,0.94
2015,1157,0.0,0.01,0.0
2015,1158,0.0,0.01,0.0
2015,1159,0.06,0.03,0.01
2015,1160,0.05,0.0,0.0
2015,1161,0.02,0.0,0.03
2015,1162,0.02,0.0,0.0
2015,1163,0.0,0.0,0.0
2015,1164,0.03,0.0,0.0
2015,1165,0.05,0.0,0.03
2015,1166,0.05,0.04,0.02
2015,1167,0.1,0.0,0.05
2015,1168,0.04,0.01,0.01
2015,1169,0.04,0.04,0.06
2015,1170,0.0,0.04,0.05
2015,1171,0.0,0.05,0.0
2015,1172,0.06,0.02,0.0
2015,1173,0.03,0.0,0.04
2015,1174,0.0,0.0,0.05
2015,1175,0.0,0.01,0.08
2015,1176,0.0,0.03,0.0
2015,1177,0.03,0.01,0.0
